Census year,Block ID,Property ID,Base property ID,Building address,CLUE small area,Trading name,Business address,Number of patrons,Longitude,Latitude,location,Land Type_x,Land Type_y
2021,255,101593,101593,Lincoln Hotel 91-95 Cardigan Street CARLTON VIC 3053,Carlton,Hotel Lincoln,Lincoln Hotel 91 Cardigan Street CARLTON VIC 3053,154,144.964505717648,-37.80448531725,"-37.80448531725, 144.96450571764836",Mixed,Mixed
2021,260,103276,103276,Royal Artillery Hotel 614-616 Elizabeth Street MELBOURNE VIC 3000,Carlton,The Last Jar,Royal Artillery Hotel 614-616 Elizabeth Street MELBOURNE VIC 3000,250,144.958909908352,-37.80388397855,"-37.80388397855, 144.95890990835184",Mixed,Mixed
2021,327,102352,102352,171-173 Curzon Street NORTH MELBOURNE VIC 3051,North Melbourne,Albion Hotel,171-173 Curzon Street NORTH MELBOURNE VIC 3051,100,144.948550686176,-37.7988987439,"-37.7988987439, 144.94855068617562",Mixed,Mixed
2021,345,103393,103393,7 Errol Street NORTH MELBOURNE VIC 3051,North Melbourne,Joe Taylor,7 Errol Street NORTH MELBOURNE VIC 3051,30,144.949013905176,-37.80479713245,"-37.80479713245, 144.9490139051756",Mixed,Mixed
2021,358,107887,107887,Sir Robert Peel Hotel 351-359 Queensberry Street NORTH MELBOURNE VIC 3051,North Melbourne,Bobbie Peels,Sir Robert Peel Hotel 351-359 Queensberry Street NORTH MELBOURNE VIC 3051,240,144.955967424004,-37.8039559846,"-37.803955984599995, 144.9559674240038",Mixed,Mixed
2021,358,109829,109829,Victoria Hotel 312-316 Victoria Street NORTH MELBOURNE VIC 3051,North Melbourne,Queen Victoria Hostel,Victoria Hotel 312-316 Victoria Street NORTH MELBOURNE VIC 3051,100,144.955705105487,-37.8056323443,"-37.8056323443, 144.9557051054865",Mixed,Mixed
2021,419,108876,108876,McMahon's Hotel 573-579 Spencer Street WEST MELBOURNE VIC 3003,West Melbourne (Residential),McMahons Hotel,McMahon's Hotel 573-579 Spencer Street WEST MELBOURNE VIC 3003,160,144.946988909219,-37.8074071573,"-37.807407157300005, 144.9469889092186",Residential,Residential
2021,441,108856,108856,Hotel Spencer 475-477 Spencer Street WEST MELBOURNE VIC 3003,West Melbourne (Residential),Hotel Spencer Bar & Grill,Ground 475 Spencer Street WEST MELBOURNE VIC 3003,150,144.94925103011,-37.8095689607,"-37.809568960700005, 144.94925103011025",Residential,Residential
2021,710,108617,108617,Royce Hotel 375-385 St Kilda Road MELBOURNE VIC 3004,Melbourne (Remainder),Dish / Royce Hotel,Royce Hotel 375-385 St Kilda Road MELBOURNE VIC 3004,120,144.975541264043,-37.83508258525,"-37.83508258525, 144.97554126404282",Mixed,Mixed
2021,730,110401,110401,334-342 City Road SOUTHBANK VIC 3006,Southbank,Urban Central Accommodation,Pt Ground & Levels 1-5 334-342 City Road SOUTHBANK VIC 3006,290,144.957351290307,-37.8278377219,"-37.8278377219, 144.9573512903071",Commercial,Commercial
2021,733,110399,110399,105-107 Clarendon Street SOUTHBANK VIC 3006,Southbank,The Cloakroom Bar,Level 46 308 City Road SOUTHBANK VIC 3006,50,144.958257005678,-37.82713113065,"-37.82713113065, 144.9582570056776",Commercial,Commercial
2021,753,598987,598987,Evan Walker Bridge SOUTHBANK VIC 3006,Southbank,Ponyfish Island,Kiosk Evan Walker Bridge SOUTHBANK VIC 3006,150,144.9650647071,-37.8198322293628,"-37.81983222936279, 144.9650647071",Commercial,Commercial
2021,801,559161,559161,Eureka Tower 3-7 Riverside Quay SOUTHBANK VIC 3006,Southbank,Belgian Beer Cafe Melbourne,5 Riverside Quay SOUTHBANK VIC 3006,638,144.9645386557,-37.8216805745809,"-37.82168057458093, 144.96453865569998",Commercial,Commercial
2021,803,111175,110477,Crown Entertainment Complex 8 Whiteman Street SOUTHBANK VIC 3006,Southbank,Crown Entertainment Complex,Crown Entertainment Complex Crown Casino 8 Whiteman Street SOUTHBANK VIC 3006,320,144.958329931239,-37.82316159555,"-37.823161595550005, 144.95832993123923",Commercial,Commercial
2021,803,111175,110477,Crown Entertainment Complex 8 Whiteman Street SOUTHBANK VIC 3006,Southbank,The Pub at Crown,Part Casino 8 Whiteman Street SOUTHBANK VIC 3006,650,144.958329931239,-37.82316159555,"-37.823161595550005, 144.95832993123923",Commercial,Commercial
2021,804,110537,110537,1-27 South Wharf Promenade SOUTH WHARF VIC 3006,Southbank,The Boatbuilders Yard,Part 23 South Wharf Promenade SOUTH WHARF VIC 3006,1438,144.953427161648,-37.82431515095,"-37.82431515095, 144.95342716164834",Commercial,Commercial
2021,807,108054,108054,1-25 Whiteman Street SOUTHBANK VIC 3006,Southbank,Mesh,Part Ground 1-25 Whiteman Street SOUTHBANK VIC 3006,300,144.960019291791,-37.8239807135,"-37.8239807135, 144.96001929179084",Commercial,Commercial
2021,813,110349,110349,1-23 City Road SOUTHBANK VIC 3006,Southbank,Testing Ground,1-23 City Road SOUTHBANK VIC 3006,500,144.967523088388,-37.8213758077,"-37.8213758077, 144.96752308838842",Commercial,Commercial
2021,861,102503,102503,161-173 Domain Road SOUTH YARRA VIC 3141,South Yarra,Botanical Hotel,169 Domain Road SOUTH YARRA VIC 3141,245,144.981700021239,-37.83431689595,"-37.83431689595, 144.98170002123896",Residential,Residential
2021,1101,108845,108845,Grand Central Apartments 33-71 Spencer Street DOCKLANDS VIC 3008,Docklands,Gaylord Indian Restaurant,Restaurant 33 Spencer Street DOCKLANDS VIC 3008,199,144.95420017295,-37.8201773024649,"-37.8201773024649, 144.95420017295",Commercial,Commercial
2021,1103,558180,558180,Marvel Stadium 122-148 Harbour Esplanade DOCKLANDS VIC 3008,Docklands,Locker Room Club Bar,Part Ground 140 Harbour Esplanade DOCKLANDS VIC 3008,500,144.947560241207,-37.81674197865,"-37.81674197865, 144.94756024120727",Commercial,Commercial
2021,1105,640970,640970,14-24 Batmans Hill Drive DOCKLANDS VIC 3008,Docklands,Hightail,"Tenancy 40, LwrGround 18 Batmans Hill Drive DOCKLANDS VIC 3008",900,144.949822025254,-37.82131269085,"-37.82131269085, 144.94982202525404",Commercial,Commercial
2021,1109,560004,560004,24-42 Newquay Promenade DOCKLANDS VIC 3008,Docklands,Solidaire Victoria,28 Newquay Promenade DOCKLANDS VIC 3008,321,144.942170472073,-37.81436129865,"-37.81436129865, 144.9421704720731",Commercial,Commercial
2021,1110,620318,620318,3-43 Waterfront Way DOCKLANDS VIC 3008,Docklands,Melbourne Marriott Hotel Docklands,15 Waterfront Way DOCKLANDS VIC 3008,62,144.93913840305,-37.813721430462,"-37.813721430462024, 144.93913840305",Commercial,Commercial
2022,6,578321,573333,Atrium Federation Square 2 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),Icebar Melbourne,"Tenancy 15, Atrium Federation Square 2 Swanston Street MELBOURNE VIC 3000",166,144.969941642792,-37.81777782605,"-37.817777826050005, 144.96994164279243",Commercial,Commercial
2022,6,578324,573333,"Tenancy 29, Transport Federation Square 2 Swanston Street MELBOURNE VIC 3000",Melbourne (CBD),Transport Hotel,"Tenancy 29, Ground 2 Swanston Street MELBOURNE VIC 3000",500,144.969941642792,-37.81777782605,"-37.817777826050005, 144.96994164279243",Commercial,Commercial
2022,12,103994,103994,502-504 Flinders Street MELBOURNE VIC 3000,Melbourne (CBD),Insignia On Flinders,502-504 Flinders Street MELBOURNE VIC 3000,200,144.95765644665,-37.8200568894661,"-37.82005688946613, 144.95765644665",Commercial,Commercial
2022,12,105399,105399,26-32 King Street MELBOURNE VIC 3000,Melbourne (CBD),Clique Bar,Level 1 26 King Street MELBOURNE VIC 3000,222,144.957465650534,-37.81952905265,"-37.81952905265, 144.95746565053372",Commercial,Commercial
2022,12,105401,105401,14-20 King Street MELBOURNE VIC 3000,Melbourne (CBD),Spearmint Rhino Gentlemen's Club,Gnd & Flr1 20 King Street MELBOURNE VIC 3000,660,144.957713780495,-37.8197759733,"-37.8197759733, 144.9577137804946",Commercial,Commercial
2022,14,103172,103172,31-39 Elizabeth Street MELBOURNE VIC 3000,Melbourne (CBD),The Joint Bar,Level 1-2 35 Elizabeth Street MELBOURNE VIC 3000,329,144.964334423197,-37.81742176045,"-37.81742176045, 144.96433442319747",Commercial,Commercial
2022,14,103952,103952,349-351 Flinders Lane MELBOURNE VIC 3000,Melbourne (CBD),Akai Ito / Ototo,349 Flinders Lane MELBOURNE VIC 3000,120,144.9628576858,-37.8178728705466,"-37.8178728705466, 144.9628576858",Commercial,Commercial
2022,14,104003,104003,Q2 Tower 2-8 Queen Street MELBOURNE VIC 3000,Melbourne (CBD),Candela Nuevo,Suite 1201 & Part Rooftop 2 Queen Street MELBOURNE VIC 3000,300,144.962710414155,-37.8185876429,"-37.8185876429, 144.96271041415488",Commercial,Commercial
2022,16,108532,108532,Cavendish House Apartments 27-37 Russell Street MELBOURNE VIC 3000,Melbourne (CBD),Whiskey Den,"Lot 2B, Ground 27 Russell Street MELBOURNE VIC 3000",40,144.969247616264,-37.81598739985,"-37.81598739985, 144.9692476162641",Commercial,Commercial
2022,17,103923,103923,103-105 Flinders Lane MELBOURNE VIC 3000,Melbourne (CBD),Bar Bambi,Basement 103 Flinders Lane MELBOURNE VIC 3000,200,144.97096432815,-37.8155672174916,"-37.81556721749156, 144.97096432815",Commercial,Commercial
2022,17,103925,103925,121-123 Flinders Lane MELBOURNE VIC 3000,Melbourne (CBD),Father's Office Downtown,"Unit 1, Gnd & Bmt 121 Flinders Lane MELBOURNE VIC 3000",350,144.97051356175,-37.815672321043,"-37.81567232104298, 144.97051356175",Commercial,Commercial
2022,21,606461,606461,607-623 Collins Street MELBOURNE VIC 3000,Melbourne (CBD),Batman's Hill On Collins,623 Collins Street MELBOURNE VIC 3000,1500,144.954689304175,-37.8192924326,"-37.8192924326, 144.95468930417508",Commercial,Commercial
2022,23,102099,102099,419-429 Collins Street MELBOURNE VIC 3000,Melbourne (CBD),The Whisky Boutique / Ms Collins,Part Gnd & Mezzanine 425 Collins Street MELBOURNE VIC 3000,850,144.960652678939,-37.8175282385,"-37.8175282385, 144.9606526789389",Commercial,Commercial
2022,25,101789,101789,252-254 Flinders Lane MELBOURNE VIC 3000,Melbourne (CBD),Hell's Kitchen,Mezzanine 20A Centre Place MELBOURNE VIC 3000,55,144.96559654045,-37.816602896192,"-37.81660289619204, 144.96559654045",Commercial,Commercial
2022,33,105933,105933,425-427 Little Collins Street MELBOURNE VIC 3000,Melbourne (CBD),The Irish Times,Gnd & Flr1 427 Little Collins Street MELBOURNE VIC 3000,170,144.9605354565,-37.8162543647656,"-37.81625436476561, 144.9605354565",Commercial,Commercial
2022,33,105936,105936,433 Little Collins Street MELBOURNE VIC 3000,Melbourne (CBD),Dikstein's Corner Bar,433 Little Collins Street MELBOURNE VIC 3000,145,144.9603418055,-37.8163138713314,"-37.816313871331374, 144.96034180549998",Commercial,Commercial
2022,33,105937,105937,435-443 Little Collins Street MELBOURNE VIC 3000,Melbourne (CBD),Marrakech Bar,LwrGround 25 Bank Place MELBOURNE VIC 3000,200,144.960097298518,-37.816395712,"-37.816395712, 144.96009729851846",Commercial,Commercial
2022,33,108064,108064,85-91 Queen Street MELBOURNE VIC 3000,Melbourne (CBD),The Black Rabbit,Basement 85 Queen Street MELBOURNE VIC 3000,230,144.961021932825,-37.8164972607,"-37.8164972607, 144.96102193282508",Commercial,Commercial
2022,33,108065,108065,93-95 Queen Street MELBOURNE VIC 3000,Melbourne (CBD),GG EZ Bar,Basement 95 Queen Street MELBOURNE VIC 3000,167,144.960974424703,-37.8163780027,"-37.8163780027, 144.96097442470295",Commercial,Commercial
2022,34,102135,102135,344-350 Collins Street MELBOURNE VIC 3000,Melbourne (CBD),Little Ramen Bar,369 Little Collins Street MELBOURNE VIC 3000,72,144.96268877625,-37.8160164820899,"-37.81601648208985, 144.96268877625",Commercial,Commercial
2022,35,102141,102141,280-292 Collins Street MELBOURNE VIC 3000,Melbourne (CBD),The Charles Dickens Tavern,Part Basement 290 Collins Street MELBOURNE VIC 3000,450,144.964340753954,-37.81552770375,"-37.81552770375, 144.96434075395388",Commercial,Commercial
2022,35,105919,105919,267 Little Collins Street MELBOURNE VIC 3000,Melbourne (CBD),Fika Island,Part Ground & Level 1-2 267 Little Collins Street MELBOURNE VIC 3000,190,144.9656017104,-37.814831977068096,"-37.814831977068074, 144.9656017104",Commercial,Commercial
2022,35,109271,109271,Century Building 125-133 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),Max Watt's,Gnd & Bmt 125 Swanston Street MELBOURNE VIC 3000,800,144.965799027577,-37.8147224869,"-37.8147224869, 144.96579902757662",Commercial,Commercial
2022,36,102152,102152,162-168 Collins Street MELBOURNE VIC 3000,Melbourne (CBD),The George on Collins,"Shop B1, Basement 162 Collins Street MELBOURNE VIC 3000",620,144.96784765085,-37.8145029200355,"-37.814502920035494, 144.96784765085",Commercial,Commercial
2022,37,709873,102161,95-109 Exhibition Street MELBOURNE VIC 3000,Melbourne (CBD),Nick & Nora's,11 Benson Walk MELBOURNE VIC 3000,476,144.970686321577,-37.81363930815,"-37.81363930815, 144.9706863215771",Commercial,Commercial
2022,37,709874,102161,101-107 Little Collins Street MELBOURNE VIC 3000,Melbourne (CBD),Handpicked Urban Cellar Door Melbourne,8 Benson Walk MELBOURNE VIC 3000,353,144.970686321577,-37.81363930815,"-37.81363930815, 144.9706863215771",Commercial,Commercial
2022,41,105948,105948,582-584 Little Collins Street MELBOURNE VIC 3000,Melbourne (CBD),Saint & Rogue,582-584 Little Collins Street MELBOURNE VIC 3000,300,144.9553519104,-37.817418958753,"-37.81741895875304, 144.9553519104",Commercial,Commercial
2022,43,108068,108068,111-129 Queen Street MELBOURNE VIC 3000,Melbourne (CBD),CitiClub On Queen Hotel,"Pt Gnd & Lvl 1, Level 2-7 113 Queen Street MELBOURNE VIC 3000",940,144.96063602022,-37.81581228435,"-37.81581228435, 144.96063602022025",Commercial,Commercial
2022,43,108069,108069,131-141 Queen Street MELBOURNE VIC 3000,Melbourne (CBD),The Turf Accountants,"Unit 1, LwrGround 131 Queen Street MELBOURNE VIC 3000",527,144.960533537224,-37.8154953739,"-37.8154953739, 144.96053353722417",Commercial,Commercial
2022,46,101136,101136,231-233 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Comedy Republic,Level 1-2 231 Bourke Street MELBOURNE VIC 3000,150,144.9668412273,-37.8134359463478,"-37.81343594634778, 144.9668412273",Commercial,Commercial
2022,46,105964,105964,188-194 Little Collins Street MELBOURNE VIC 3000,Melbourne (CBD),Gin Palace,10 Russell Place MELBOURNE VIC 3000,150,144.9675811687,-37.813907449367,"-37.81390744936704, 144.9675811687",Commercial,Commercial
2022,46,108536,108536,115-127 Russell Street MELBOURNE VIC 3000,Melbourne (CBD),The Crafty Squire,115-127 Russell Street MELBOURNE VIC 3000,414,144.96815337115,-37.8136823301411,"-37.81368233014109, 144.96815337114998",Commercial,Commercial
2022,46,109413,109413,146 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),Cabinet Bar,11 Rainbow Alley MELBOURNE VIC 3000,90,144.96620165919,-37.81417663385,"-37.81417663385, 144.96620165918984",Commercial,Commercial
2022,48,101109,101109,39-43 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Spleen Central,41 Bourke Street MELBOURNE VIC 3000,100,144.9720476845,-37.8119351376798,"-37.81193513767982, 144.9720476845",Commercial,Commercial
2022,48,105968,105968,62-66 Little Collins Street MELBOURNE VIC 3000,Melbourne (CBD),Magic Mountain Saloon,62-66 Little Collins Street MELBOURNE VIC 3000,285,144.971441857,-37.812809743378,"-37.81280974337804, 144.971441857",Commercial,Commercial
2022,51,105306,105306,189-195 King Street MELBOURNE VIC 3000,Melbourne (CBD),Showgirls Bar 20,193-195 King Street MELBOURNE VIC 3000,285,144.95508140554,-37.8156958826,"-37.8156958826, 144.95508140553954",Commercial,Commercial
2022,55,109284,109284,191-205 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),Black Opal,191 Swanston Street MELBOURNE VIC 3000,200,144.965010835861,-37.8130993046,"-37.8130993046, 144.96501083586128",Commercial,Commercial
2022,55,109284,109284,191-205 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),Eva's Restaurant & Bar,Mezzanine 195 Swanston Street MELBOURNE VIC 3000,200,144.965010835861,-37.8130993046,"-37.8130993046, 144.96501083586128",Commercial,Commercial
2022,63,105867,105867,428-432 Little Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Denmark House,"Suite 301, Level 3 428 Little Bourke Street MELBOURNE VIC 3000",100,144.9597266173,-37.8139242562432,"-37.813924256243226, 144.95972661730002",Commercial,Commercial
2022,64,515538,515538,4-6 Goldie Place MELBOURNE VIC 3000,Melbourne (CBD),Paris Cat Jazz Club,4-6 Goldie Place MELBOURNE VIC 3000,120,144.960829028378,-37.81351796725,"-37.81351796725, 144.96082902837784",Commercial,Commercial
2022,65,105875,105875,Break Free (Heritage on Little Bourke) 318-322 Little Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Beneath Driver Lane,Basement 318 Little Bourke Street MELBOURNE VIC 3000,118,144.96312748625,-37.8129258892501,"-37.81292588925007, 144.96312748625002",Commercial,Commercial
2022,65,109292,109292,243-249 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),Dodee Bbq,Level 1 243-249 Swanston Street MELBOURNE VIC 3000,300,144.964736254633,-37.8123009589,"-37.8123009589, 144.9647362546334",Commercial,Commercial
2022,66,105691,105691,209-211 Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),Boilermaker House,209-211 Lonsdale Street MELBOURNE VIC 3000,180,144.96626025195,-37.8114314365119,"-37.81143143651185, 144.96626025195002",Commercial,Commercial
2022,66,105694,105694,233-237 Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),The Emerald Peacock,233 Lonsdale Street MELBOURNE VIC 3000,300,144.96554789575,-37.8115803874059,"-37.81158038740586, 144.96554789574998",Commercial,Commercial
2022,66,105695,105695,239 Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),Ferdydurke,Level 1-2 239 Lonsdale Street MELBOURNE VIC 3000,100,144.96537788535,-37.8115943275862,"-37.81159432758615, 144.96537788535",Commercial,Commercial
2022,66,108547,108547,199-203 Russell Street MELBOURNE VIC 3000,Melbourne (CBD),Exford Hotel,199-203 Russell Street MELBOURNE VIC 3000,300,144.967340808983,-37.81179187755,"-37.81179187755, 144.96734080898327",Commercial,Commercial
2022,66,109392,109392,Curtin House 248-258 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),Cookie,"Unit S2, Level 1 252 Swanston Street MELBOURNE VIC 3000",300,144.965271426409,-37.81199286335,"-37.81199286335, 144.965271426409",Commercial,Commercial
2022,66,109436,109436,27-29 Tattersalls Lane MELBOURNE VIC 3000,Melbourne (CBD),Section 8 Bar,27-29 Tattersalls Lane MELBOURNE VIC 3000,100,144.965389550666,-37.8117616219,"-37.8117616219, 144.96538955066575",Commercial,Commercial
2022,68,105900,105900,40-46 Little Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),LONGSONG,Level 1 40-44 Little Bourke Street MELBOURNE VIC 3000,260,144.9711821656,-37.8105908065687,"-37.81059080656873, 144.9711821656",Commercial,Commercial
2022,71,105318,105318,Hotel Sophia 277-287 King Street MELBOURNE VIC 3000,Melbourne (CBD),Hotel Sophia,Hotel Sophia 277-287 King Street MELBOURNE VIC 3000,116,144.95419986245,-37.8136755409704,"-37.81367554097035, 144.95419986245005",Commercial,Commercial
2022,74,108103,108103,244-250 Queen Street MELBOURNE VIC 3000,Melbourne (CBD),Club W,Basement 420 Lonsdale Street MELBOURNE VIC 3000,100,144.959963790124,-37.81268993125,"-37.81268993125, 144.95996379012394",Commercial,Commercial
2022,76,589841,105749,QV Retail & Parking 221 Little Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),Strike Bowling,245-247 Little Lonsdale Street MELBOURNE VIC 3000,370,144.965725053002,-37.81067861705,"-37.81067861705, 144.965725053002",Commercial,Commercial
2022,77,105757,105755,Sexton's Cottage Wesley Uniting Church 139-141 Little Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),Caretakers Cottage,Ground Sexton's Cottage Wesley Uniting Church 139-141 Little Lonsdale Street MELBOURNE VIC 3000,50,144.968174181964,-37.80994367235,"-37.80994367235, 144.96817418196383",Commercial,Commercial
